"";"x"
"359";-0,017303683786418
"360";-0,149719944475405
"361";-0,187954214946743
"362";0,0116291566186026
"363";-0,124326999259367
"364";0,151798701926355
"365";0,198007032540374
"366";-0,102423475933227
"367";-0,148822237456953
"368";0,0262704426474554
"369";0,185342711828963
"370";-0,206245937694808
"371";-0,0306083598822436
"372";0,00495013183473409
"373";0,0594795936512255
"374";-0,0123100894047589
"375";0,206455993630483
"376";0,0811851705661279
"377";-0,315722920007547
"378";-0,108569886681331
"379";0,111219578389789
"380";0,228865755831314
"381";-0,0856417301205442
"382";0,0889556962348812
"383";-0,0945793989696303
"384";-0,168545704594041
"385";0,0152374848156296
"386";0,272249749883682
"387";0,0841748490403579
"388";-0,336754316760364
"389";-0,0664473330488689
"390";-0,00411931604735024
"391";0,126801850494597
"392";0,0687521678194496
"393";0,231050422169273
"394";-0,176093712709369
"395";-0,363884651615321
"396";-0,0175801854525961
"397";0,216040703453627
"398";0,162814036514551
"399";-0,0726344564727877
"400";0,139186119806614
"401";-0,15049134189417
"402";-0,120981485392416
"403";0,018305807840686
"404";0,205766187504522
"405";-0,0992038320533538
"406";-0,150082039326579
"407";0,204045746853414
"408";0,0987386817372338
"409";-0,0153951827298943
"410";-0,14847026782475
"411";0,045650208906789
"412";-0,234444468459527
"413";0,000386977910104588
"414";0,267818867103922
"415";0,187065252706035
"416";-0,198451652382053
"417";-0,243183281040552
"418";0,0944676474738742
"419";-0,0503709665000147
"420";0,107533428301717
"421";0,0960230923305922
"422";0,0523656284083261
"423";-0,335819536849176
"424";-0,0265856318984957
"425";0,299376952185742
"426";0,129426138635188
"427";-0,0782715159434571
"428";-0,141893762026202
"429";-0,0134891666542016
"430";-0,220052971328712
"431";0,20185972994695
"432";0,290733945177637
"433";0,0817774000979023
"434";-0,307515698878415
"435";-0,0968428619005787
"436";0,081165103397556
"437";-0,0927343829688928
"438";0,0759100457462491
"439";0,0879062365508777
"440";0,0468485313547987
"441";-0,23325141083418
"442";0,155991654193138
"443";0,0972113890235275
"444";-0,158301971674997
"445";-0,217596464904771
"446";0,0742922300062911
"447";0,18610607454159
"448";-0,021298208009828
"449";0,195609212871047
"450";-0,0427737761090112
"451";-0,218085194696848
"452";-0,26079617106226
"453";0,285889598961857
"454";0,223114109353119
"455";-0,0535499995949296
"456";-0,0549826122342735
"457";-0,0588375494942585
"458";-0,061656576718129
"459";-0,0714340179645171
"460";0,343360606805142
"461";-0,00668639250490624
"462";-0,247640714928825
"463";-0,21473143322635
"464";0,18380219352153
"465";0,116288153313722
"466";0,0132995500077949
"467";0,136626686328063
"468";-0,159289557630087
"469";-0,245009422255868
"470";-0,117487109853741
"471";0,358281939108829
"472";0,0365820352570645
"473";-0,0653623532112122
"474";0,00307604056033285
"475";0,0484912900427161
"476";-0,0962604626470287
"477";-0,0585613601043982
"478";0,188113059737227
"479";-0,151290832504795
"480";-0,0670068732061967
"481";0,116445575153245
"482";0,321573150603554
"483";-0,139686884898351
"484";-0,18525519295484
"485";-0,0572679665596809
"486";-0,0877626160955782
"487";0,0368094155633148
"488";0,207020538770146
"489";0,268866578488375
"490";-0,321869798961771
"491";-0,211762061069175
"492";0,00175901351717233
"493";0,177695224210235
"494";-0,0133304178644507
"495";0,0682199568327047
"496";0,0256137714223008
"497";-0,274346453561499
"498";-0,0115690117919532
"499";0,221832322258887
"500";0,254692393314523
"501";-0,252502165201258
"502";-0,0854006728275052
"503";-0,038031652023838
"504";-0,00983248713443161
"505";0,0717749339680883
"506";0,236550728894707
"507";0,085781098265217
"508";-0,331549456004609
"509";-0,0208349393809325
"510";0,0688266060599232
"511";0,0698410071944303
"512";-0,158795601179632
"513";0,117974396531339
"514";0,0288954589089711
"515";-0,0829170902134799
"516";0,0861348051640115
"517";0,0766880342940274
"518";-0,128608585723942
"519";-0,353421430722048
"520";0,169962564962467
"521";0,189537694293851
"522";0,139739022317968
"523";-0,0367196357699477
"524";-0,00761347786241899
"525";-0,243121395951779
"526";-0,202455119575341
"527";0,291174847008236
"528";0,23982552866729
"529";0,009372050878211
"530";-0,248358272551536
"531";0,0617586035629235
"532";-0,0834081537573892
"533";0,0444743620396883
"534";0,162644194323572
"535";0,0665912470640955
"536";-0,241648477211175
"537";-0,213756163349248
"538";0,256035606002949
"539";0,0881858935168799
"540";0,0336600704972345
"541";-0,0943033621874354
"542";0,00829543325301372
"543";-0,245499262700084
"544";-0,00750250302836897
"545";0,246216789650574
"546";0,0533664070906641
"547";-0,118802753582205
"548";-0,0727817253067631
"549";0,208054331038606
"550";-0,11600349034803
"551";-0,0115909135909677
"552";-0,0244393955494019
"553";-0,00503356752718256
"554";-0,112196077860718
"555";0,199599064168321
"556";0,31295553923637
"557";-0,148769729346417
"558";-0,238917205922664
"559";-0,167363885908616
"560";0,116558668270769
"561";-0,00766701694961713
"562";0,285821623227174
"563";0,111378847849234
"564";-0,222622428842303
"565";-0,302963076614809
"566";0,0424586362823699
"567";0,240023371700604
"568";-0,0624836238227471
"569";0,0594845184528181
"570";-0,0754571148061885
"571";-0,0691692101536269
"572";-0,118214024905995
"573";0,284316192962865
"574";0,123637614903893
"575";-0,211508277087663
"576";-0,137722768877026
"577";0,0335047831419621
"578";0,12770786156672
"579";-0,0438462026058363
"580";0,228644561810409
"581";-0,0517853357149503
"582";-0,157003564723475
"583";-0,101150992837394
"584";0,203575776367326
"585";0,00984283569781219
"586";-0,199921790704184
"587";0,0657209604832862
"588";0,0557416144322876
"589";0,0772539658139716
"590";-0,0424483158108669
"591";0,135598089955447
"592";-0,275729781298335
"593";-0,249880501711986
"594";0,0943324401385988
"595";0,334522664851524
"596";0,122333980842504
"597";-0,133122404611104
"598";-0,0192648819888037
"599";-0,274928472745813
"600";-0,0589159563627038
"601";0,165788422897356
"602";0,364642336948523
"603";-0,124114100470121
"604";-0,189190499606476
"605";0,0236104343807164
"606";0,0248193314992493
"607";0,0345229831775529
"608";0,0325472921837356
"609";0,13079270043053
"610";-0,293067604905667
"611";-0,0534540605704234
"612";0,162233919223256
"613";0,206725805958754
"614";-0,146156608160761
"615";-0,102078695477253
"616";0,0346262219232441
"617";-0,149759454370905
"618";0,040909216040022
"619";0,111058043726859
"620";0,119906065920415
"621";-0,274531502917802
"622";0,0575949095410501
"623";0,174707999048863
"624";0,0231374246514584
"625";-0,160489726226532
"626";-0,0651570454610719
"627";0,0398176061751997
"628";-0,106477816533181
"629";0,289995798027231
"630";0,217374502187694
"631";-0,0490025855461977
"632";-0,433308644798918
"633";-0,0467729315788993
"634";0,118895140804784
"635";0,0914538736834031
"636";0,187055966248381
"637";0,070385837045136
"638";-0,153730046462526
"639";-0,380307173641477
"640";0,167801328890532
"641";0,157083651730513
"642";0,0217809970782352
"643";-0,138679437944425
"644";0,0533683559741657
"645";-0,0396464891681565
"646";-0,0938052100209875
"647";0,223646660086769
"648";0,0469082791657213
"649";-0,147012607379396
"650";-0,244937308723575
"651";0,24437424310628
"652";0,0760382371023367
"653";-0,00899147542344408
"654";0,0173862737436131
"655";0,0321296529634594
"656";-0,114266702242851
"657";-0,0864397390670591
"658";0,278920780792474
"659";-0,0670505916648511
"660";-0,173815952118754
"661";-0,104808558076819
"662";0,272874090730123
"663";0,031512569921089
"664";-0,00998978292622213
"665";0,0142295079081877
"666";-0,224839910389445
"667";-0,232856183484694
"668";0,050157139081549
"669";0,478220722450854
"670";0,00886525703769263
"671";-0,122220863988086
"672";-0,177278232856185
"673";-0,0620941905711669
"674";-0,117211913076028
"675";0,179180815041475
"676";0,328339813049282
"677";-0,130414009862751
"678";-0,175671990399729
"679";-0,033342741347318
"680";0,21976977789229
"681";-0,125306176093793
"682";0,0416441622152034
"683";0,0285291234483144
"684";-0,0907559749735656
"685";-0,0889635042788053
"686";0,174934968910072
"687";0,217458672693774
"688";-0,271737596978104
"689";-0,0999198809691695
"690";0,00479721409758617
"691";0,111303216150473
"692";-0,10963937852658
"693";0,129593968388503
"694";0,0142856839166364
"695";-0,206128294327312
"696";0,0113274293520121
"697";0,214287888488712
"698";0,129702128883564
"699";-0,329904354362635
"700";-0,0352665482040579
"701";-0,00663237023649068
"702";0,102127379918048
"703";0,127985991809639
"704";0,271302999578925
"705";-0,100407898420942
"706";-0,442616328671231
"707";-0,0420649606529788
"708";0,169032930890872
"709";0,224545304424472
"710";-0,0297733149083818
"711";0,143049729946301
"712";-0,202371028858782
"713";-0,230998162755596
"714";0,0360529793856976
"715";0,228709681079533
"716";-0,00878426468519978
"717";-0,225329550011693
"718";0,131887651725527
"719";0,00221124791686263
"720";0,0195873090051866
"721";-0,0378664152110059
"722";0,12587620667349
"723";-0,217961109765322
"724";-0,133717351011668
"725";0,224989780830784
"726";0,173806123196834
"727";-0,049096757419714
"728";-0,175863902861048
"729";0,133810347827439
"730";-0,107992603169518
"731";0,0544020446777527
"732";0,105612377797959
"733";0,0604523853726551
"734";-0,280709376687032
"735";-0,0877466398246739
"736";0,309301130726773
"737";0,0996770184536403
"738";-0,0215497231267045
"739";-0,176858486521785
"740";-0,0671369474438966
"741";-0,286265238150821
"742";0,162391552470851
"743";0,355765969106675
"744";0,115475010842746
"745";-0,250677558821453
"746";-0,201711760865471
"747";0,0483229713382702
"748";-0,108966006155553
"749";0,181834487819946
"750";0,146386630431655
"751";0,0450238174661141
"752";-0,272143334756746
"753";0,0824691770283736
"754";0,168202077635393
"755";-0,0790187579143269
"756";-0,0946859887478796
"757";-0,00879276745636177
"758";0,101081346182695
"759";-0,110862679043085
"760";0,22911813939986
"761";0,0442896081765735
"762";-0,160463802235247
"763";-0,254906018358655
"764";0,137052285938627
"765";0,166951786075051
"766";-0,0920744976905742
"767";0,027645460320819
"768";-0,0745603317536484
"769";-0,0486754061278528
"770";-0,0908656711442418
"771";0,332064922775379
"772";0,0211684001859057
"773";-0,248219753941389
"774";-0,194559370913872
"775";0,0992135571397696
"776";0,174692840802965
"777";0,0718590957988122
"778";0,242521128901043
"779";-0,184822886161946
"780";-0,284295225691126
"781";-0,164852791127144
"782";0,332645359627207
"783";0,132038010656674
"784";-0,0147202121090135
"785";0,023896549074647
"786";-0,103050898850499
"787";-0,125372986372452
"788";-0,0614243859767107
"789";0,266040197604925
"790";-0,133825479475511
"791";-0,107230658817403
"792";0,022683178456668
"793";0,20393596808115
"794";-0,0609738341471404
"795";-0,098713525973252
"796";0,0369444098590082
"797";-0,177259545522027
"798";-0,00521034633545843
"799";0,144511949574168
"800";0,295917134271053
"801";-0,224949981715994
"802";-0,135080441621465
"803";0,0246934198854682
"804";0,090142745364567
"805";0,0309487874189815
"806";0,063258123457176
"807";0,0594771736408358
"808";-0,32588219250679
"809";0,00824430052014809
"810";0,213037665675468
"811";0,265340884744501
"812";-0,195964384727729
"813";-0,127123881245858
"814";-0,114819090598416
"815";-0,142008916568066
"816";0,140814903355416
"817";0,276652082078073
"818";0,150439612257919
"819";-0,371933036814371
"820";-0,0798064391501569
"821";-0,00962914864205456
"822";0,0630679469787497
"823";-0,0114737719915851
"824";0,163418230682234
"825";0,0234885191295608
"826";-0,198024418759396
"827";0,119109160982408
"828";0,0995843515556012
"829";-0,0193773303276207
"830";-0,285894984218558
"831";0,13706048510836
"832";0,0873627864430934
"833";0,0605915133671162
"834";0,0723246566242318
"835";0,0321361791992088
"836";-0,192908882340335
"837";-0,275400214348474
"838";0,257283652613441
"839";0,145346204810384
"840";0,00868370902265548
"841";-0,198097232076963
"842";0,0422300002287208
"843";-0,107565267703036
"844";0,00908986989582383
"845";0,251456365518363
"846";0,0299609194516198
"847";-0,242159027005951
"848";-0,276398687680418
"849";0,258141598003146
"850";0,105357114326675
"851";0,139294539084201
"852";0,0249959932210619
"853";-0,0511298459707845
"854";-0,317204621254476
"855";-0,0848626773714467
"856";0,34236559274655
"857";0,0945738264660582
"858";-0,0250648554450778
"859";-0,101969186798183
"860";0,11277459781779
"861";-0,197899422645773
"862";0,0131403236464359
"863";0,0925093367049122
"864";-0,0431855349961641
"865";-0,151994488771515
"866";0,0783322685108689
"867";0,307865041833633
"868";-0,154637176268174
"869";-0,126957133962295
"870";-0,129430470893364
"871";0,0391289378824601
"872";-0,0812432296878064
"873";0,259249666739622
"874";0,20605161573727
"875";-0,214986813729267
"876";-0,221166938107275
"877";0,0226841751884525
"878";0,254833684477897
"879";-0,0800717253017921
"880";0,110964776334846
"881";-0,0672049594747072
"882";-0,144666625499721
"883";-0,107961959318448
"884";0,311402338872509
"885";0,231081274651023
"886";-0,247331511791022
"887";-0,154201138712618
"888";-0,103658708575467
"889";0,0572841549460655
"890";-0,0259418482945955
"891";0,337980295875045
"892";0,0146612385204659
"893";-0,259364851475076
"894";-0,166021626060532
"895";0,11617817907191
"896";0,0788901291953416
"897";-0,154713774053917
"898";0,163935247998945
"899";0,00250526019870095
"900";0,000717765137036878
"901";-0,0410038091366935
"902";0,21181373060072
"903";-0,158835381655435
"904";-0,268990938337517
"905";0,0975082647060817
"906";0,230895676110795
"907";0,137213273477411
"908";-0,105082289172502
"909";0,0819615307084012
"910";-0,280424938337587
"911";-0,127823949660929
"912";0,138214055587255
"913";0,32486712129345
"914";-0,0964253113735068
"915";-0,249359823292211
"916";0,0418013915865502
"917";-0,0390594969473639
"918";0,0748979278715479
"919";0,0644582517218271
"920";0,15938177165763
"921";-0,355623412063387
"922";-0,163629515031061
"923";0,179529560869433
"924";0,252221118666404
"925";0,0109789580861039
"926";-0,0789310398101752
"927";0,037424696155099
"928";-0,281526323496941
"929";0,0157271791638563
"930";0,177608879694128
"931";0,232002651935588
"932";-0,210079950212206
"933";-0,0217770601537205
"934";0,131112264867669
"935";-0,0567405540776093
"936";-0,0806194655545101
"937";-0,0396790493776473
"938";0,0732130551233588
"939";-0,210443630593633
"940";0,207728745437125
"941";0,208821790680864
"942";-0,0167962107403702
"943";-0,358339537814943
"944";-0,0951038618348601
"945";0,105620572523182
"946";-0,000910848620181671
"947";0,229495143915826
"948";0,087291557782135
"949";-0,0950508874178616
"950";-0,388172102494803
"951";0,156995311209361
"952";0,209121578598516
"953";0,0461103900082419
"954";-0,0801670281449265
"955";-0,0252198323778279
"956";-0,0465417684537257
"957";-0,133454353451818
"958";0,326194729620602
"959";0,118773863250645
"960";-0,119957474099893
"961";-0,332507245493377
"962";0,0935275757356614
"963";0,0575941825575955
"964";0,0166663182015983
"965";0,15306244062496
"966";0,0109333923131135
"967";-0,149844782578341
"968";-0,230964132681959
"969";0,245316422575195
"970";-0,0222727454714521
"971";-0,0901934420398696
"972";-0,0632615882045542
"973";0,18835731943981
"974";0,024136525146774
"975";-0,0352344760294457
"976";0,124202985428374
"977";-0,19718596914189
"978";-0,185122007163954
"979";-0,0143428295631974
"980";0,446918924597527
"981";0,0493288676470799
"982";-0,0721848308825027
"983";-0,123243465198035
"984";-0,129728641315689
"985";-0,104488691790055
"986";0,122372549047158
"987";0,367363269646851
"988";-0,16016184590648
"989";-0,186726702608483
"990";-0,10839149524627
"991";0,184515863197958
"992";-0,0480117717283147
"993";0,0731335064105296
"994";0,041349625674124
"995";-0,228886799463186
"996";-0,126481862356984
"997";0,126675107263026
"998";0,338861886691138
"999";-0,155258317490168
"1000";-0,0428484088001399
"1001";-0,0754612926491472
"1002";-0,0122524131803295
"1003";-0,0756248202200906
"1004";0,178868206049111
"1005";0,153215085011782
"1006";-0,202204353755562
"1007";0,017061847682214
"1008";0,0997032433156647
"1009";0,125515086754105
"1010";-0,272983948030197
"1011";0,000768851493567153
"1012";-0,0301986781704971
"1013";0,00429029152014604
"1014";0,137242061345615
"1015";0,224720097252196
"1016";-0,0345372579686561
"1017";-0,458425811537975
"1018";-0,0471005708511874
"1019";0,0690058793957562
"1020";0,212736364526773
"1021";0,0312583052073484
"1022";0,150098965208227
"1023";-0,192981987658969
"1024";-0,279513595326375
"1025";0,102929774452635
"1026";0,222890526231113
"1027";0,089546412670625
"1028";-0,225545248467527
"1029";0,0909730736447914
"1030";-0,0845987430978507
"1031";0,0488458141044632
"1032";0,112146910444242
"1033";0,176885961592087
"1034";-0,195034893524502
"1035";-0,268232950932129
"1036";0,150203898012732
"1037";0,0817190948841725
"1038";0,067455695145246
"1039";-0,0797535470372951
"1040";0,130744512175293
"1041";-0,210752860777406
"1042";-0,0501812486681903
"1043";0,116032542055241
"1044";0,0396577939499952
"1045";-0,183563993951101
"1046";-0,107571887788162
"1047";0,295623916159615
"1048";0,0212350335503372
"1049";0,0505070638062247
"1050";-0,104722604498161
"1051";-0,0675219929221359
"1052";-0,291369526932693
"1053";0,126892818594798
"1054";0,405813048479286
"1055";0,102829193003515
"1056";-0,140377516330705
"1057";-0,220134909079499
"1058";0,0216372979700675
"1059";-0,162576262749033
"1060";0,23712872955346
"1061";0,188818586059164
"1062";-0,0206137023635255
"1063";-0,305860645393187
"1064";-0,00472011894204276
"1065";0,198824518295905
"1066";-0,0702751338451171
"1067";0,0262959634733572
"1068";-0,0700192542690804
"1069";-0,0273331373009631
"1070";-0,217136353075681
"1071";0,259461262156165
"1072";0,170340496129546
"1073";-0,101489846774183
"1074";-0,180196891507668
"1075";0,0225732241184593
