x
8.66E-05
4.77E-05
5.42E-05
4.58E-05
-5.79E-06
8.86E-06
-3.81E-05
-5.52E-05
-4.36E-05
-8.60E-05
-5.21E-05
-5.29E-05
-5.27E-05
1.97E-06
-1.12E-05
3.01E-05
5.56E-05
4.00E-05
8.42E-05
5.67E-05
5.13E-05
5.89E-05
2.60E-06
1.29E-05
-2.17E-05
-5.54E-05
-3.69E-05
-8.14E-05
-6.13E-05
-4.98E-05
-6.42E-05
-7.88E-06
-1.41E-05
1.33E-05
5.45E-05
3.44E-05
7.76E-05
6.58E-05
4.83E-05
6.84E-05
1.37E-05
1.48E-05
-4.89E-06
-5.25E-05
-3.23E-05
-7.29E-05
-7.00E-05
-4.72E-05
-7.16E-05
-2.01E-05
-1.52E-05
-2.99E-06
4.99E-05
3.10E-05
6.73E-05
7.35E-05
4.60E-05
7.34E-05
2.72E-05
1.61E-05
1.10E-05
-4.62E-05
-3.03E-05
-6.19E-05
-7.71E-05
-4.55E-05
-7.38E-05
-3.39E-05
-1.60E-05
-1.78E-05
4.09E-05
2.89E-05
5.50E-05
7.92E-05
4.58E-05
7.48E-05
4.24E-05
1.69E-05
2.33E-05
-3.64E-05
-3.01E-05
-4.92E-05
-7.97E-05
-4.48E-05
-7.28E-05
-4.91E-05
-1.80E-05
-3.03E-05
2.85E-05
2.99E-05
4.29E-05
8.08E-05
4.78E-05
7.25E-05
5.56E-05
1.80E-05
3.33E-05
-2.31E-05
-3.03E-05
-3.45E-05
-7.85E-05
-4.92E-05
-7.02E-05
-6.30E-05
-2.11E-05
-3.63E-05
1.75E-05
3.11E-05
2.80E-05
7.62E-05
4.94E-05
6.49E-05
6.91E-05
2.54E-05
4.05E-05
-7.53E-06
-2.97E-05
-2.50E-05
-7.79E-05
-5.40E-05
-6.12E-05
-7.12E-05
-2.19E-05
-3.65E-05
-1.20E-06
2.36E-05
1.32E-05
6.74E-05
5.38E-05
6.22E-05
8.33E-05
3.13E-05
4.07E-05
8.96E-06
-2.87E-05
-1.67E-05
-6.61E-05
-5.55E-05
-5.45E-05
-7.90E-05
-2.93E-05
-4.21E-05
-2.32E-05
2.10E-05
7.95E-06
5.89E-05
6.32E-05
5.80E-05
8.40E-05
3.49E-05
4.12E-05
2.64E-05
-2.26E-05
-4.86E-06
-5.19E-05
-6.58E-05
-5.33E-05
-8.39E-05
-4.19E-05
-4.06E-05
-2.97E-05
